S.no,data_source,data_collection_date,url,other_metadata,tender_published_Date,tender_closing_date,tender_opening_date,tender_tile_and_id,tender_origanisation
1434,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,27-Jan-2023 01:00 PM,21-Feb-2023 03:00 PM,22-Feb-2023 05:00 PM,"[NHAI/PIU-Ratlam/Vehicle/2023/]
																				[NHAI/PIU-Ratlam/Vehicle/2023/][2023_NHAI_143052_1]",National Highways Authority of India||RO-Bhopal - NHAI||Indore - NHAI
1435,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,27-Jan-2023 01:00 PM,11-Feb-2023 03:30 PM,13-Feb-2023 10:00 AM,"[E-tender for V-Belts (Fenner Make Only) on Discount on Price List of Fenner for Annual Rate Contract (ARC)]
																				[RCF/MM/6-23(22)][2022_CCI_132814_3]",Cement Corporation of India Limted||Rajban Cement Factory - CCI
1436,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,27-Jan-2023 01:00 PM,16-Feb-2023 02:00 PM,17-Feb-2023 02:00 PM,"[9-44/AGM/PLG/VNS/UPKEEP OF EXCHANGES]
																				[9-44/AGM/PLG/VNS/UPKEEP OF EXCHANGES][2023_BSNL_143038_1]",Bharat Sanchar Nigam Limited (Govt of India Enterprise)||UP(EAST) Telecom Circle||Business Area Varanasi
1437,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,27-Jan-2023 12:35 PM,20-Feb-2023 03:00 PM,21-Feb-2023 03:00 PM,"[SUPPLY INSTALLATION AND COMMISSIONING OF NEW AUDIO-CONFERENCING SYSTEM AT BOARD ROOM, MP HALL AND NGMC ]
																				[GAIL/NOIDA/CNP/GT/22188][2023_GAIL_143026_1]",GAIL (India) Limited||GAIL India Limited- Noida
1438,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,27-Jan-2023 12:10 PM,16-Feb-2023 03:00 PM,17-Feb-2023 03:00 PM,"[LINE PIPE STORAGE YARD / DUMP YARD MANAGEMENT IN THE STATE OF ASSAM FOR BARAUNI GUWAHATI PIPELINE PROJECT (BGPL)]
																				[05/51/23U2/GAIL/001-DM-A1][2023_GAIL_143023_1]",GAIL (India) Limited||Project Management Consultant-PMC for GAIL India Ltd||MECON LIMITED-PMC
1439,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,27-Jan-2023 11:00 AM,18-Feb-2023 03:00 PM,20-Feb-2023 03:00 PM,"[GMT/ASL-BA/HOUSEKEEPING SERVICE /SLA/ASL]
																				[GMT/ASL-BA/HOUSEKEEPING SERVICE /SLA/ASL][2023_BSNL_143020_1]","Bharat Sanchar Nigam Limited (Govt of India Enterprise)||West Bengal Telecom Circle||GMTD, Asansol"
1440,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,27-Jan-2023 11:00 AM,13-Feb-2023 03:30 PM,14-Feb-2023 03:30 PM,"[C and F Agent and Transportation of Agrochemicals in different States]
																				[C and F Agent and Transportation of Agrochemicals ][2023_NFL_142704_1]",National Fertilizers Limited||Corporate Office- Noida||Central Marketing Office
1441,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,27-Jan-2023 10:00 AM,16-Feb-2023 03:00 PM,17-Feb-2023 03:00 PM,"[Tender for Repair of SMPS Powerplants and Modules in Adilabad OA of NZB BA]
																				[PGMBA-NZB/AnP/ADB/SMPS PP Tender/ 2022-23/06][2023_BSNL_142989_1]",Bharat Sanchar Nigam Limited (Govt of India Enterprise)||Telengana Telecom Circle- Hyderabad||GMTD Nizamabad
1442,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,27-Jan-2023 09:00 AM,16-Feb-2023 02:00 PM,17-Feb-2023 03:00 PM,"[Laying of OFC  and its related works at Vizianagaram Cluser 2 in connection with 4G Saturation Project in SKM BA]
																				[GMBA/VZM/OFCTENDER_02/4G][2023_BSNL_143019_1]",Bharat Sanchar Nigam Limited (Govt of India Enterprise)||Andhra Pradesh Telecom Circle- Vijayawada||GMTD Srikakulam
1443,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,27-Jan-2023 09:00 AM,09-Feb-2023 03:00 PM,10-Feb-2023 03:30 PM,"[Construction and Up-gradation of existing Girls Hostel at Kamla Nagar, Lawngtlai, Mizoram on Engineering, Procurement and Construction (EPC)/ Turnkey mode]
																				[NPCC/NEZ/GHY/NEC/LAWNGTLAI/55][2023_NPCC_142999_1]",National Projects Construction Corporation Limited||North East Zone (Guwahati) - NPCC
1444,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,27-Jan-2023 09:00 AM,16-Feb-2023 01:00 PM,17-Feb-2023 02:00 PM,"[Laying of OFC  and its related works at Seethampeta Cluser 2 in connection with 4G Saturation Project in SKM BA]
																				[GM-SKM BA/MM/TENDERS/SEETHAMPETA_02][2023_BSNL_143017_1]",Bharat Sanchar Nigam Limited (Govt of India Enterprise)||Andhra Pradesh Telecom Circle- Vijayawada||GMTD Srikakulam
1445,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,27-Jan-2023 09:00 AM,23-Feb-2023 09:00 AM,24-Feb-2023 09:00 AM,"[R.C.C main drain Infront of Recration Club at Benachity colony, DVC, DSTPS, Andal.]
																				[DSTPS/Civil/Recreation Club/152][2023_DVC_142557_1]",Damodar Valley Corporation||DSTPS Andal - DVC||C and M
1446,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,26-Jan-2023 10:00 AM,09-Feb-2023 01:00 PM,10-Feb-2023 01:30 PM,"[Construction Of Fencing Works Including Steel Gate For Durgapur Site Land]
																				[GAIL/RNC/C ANDP/2023/SN-103 ][2023_GAIL_142791_1]",GAIL (India) Limited||GAIL India Limited- Ranchi
1447,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,26-Jan-2023 09:00 AM,09-Feb-2023 03:00 PM,10-Feb-2023 03:00 PM,"[Providing of 06 Nos Supervisors and  15 Security Guards without arms for Watch and Ward duties at Administrative Building AAI Residential Colony and Pass Section at Chennai Airport]
																				[AAM/DGR/SEC/Admin/Res. Colony/Pass Section/2023/ ][2023_AAI_142417_1]",Airports Authority of India||Northern Region - AAI||RHQ-NR - AAI||ENGG ELECT-NR - AAI
1448,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,26-Jan-2023 09:00 AM,15-Feb-2023 06:00 PM,16-Feb-2023 06:00 PM,"[Annual rate contract for repair and maintenance/urgent civil works for AAI Residential colony, City Side area Offices at Non-Operational area (2023-24) at Civil Airport Pantnagar]
																				[AAI/BLY/PNT/Engg. (C)/AMC Colony/2023-24][2023_AAI_142867_1]",Airports Authority of India||Northern Region - AAI||JODHPUR - AAI||ENGG ELECT-JODHPUR - AAI
1449,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,26-Jan-2023 09:00 AM,27-Feb-2023 11:00 AM,28-Feb-2023 11:30 AM,"[CS for IE services for Supervision of Development of 6Lane Access Controlled Greenfield Highway frm Chandrasekharapuram to Muppavaram(Ch.343.240) of Bengaluru Vijayawada EC on HAM Mode under BMP PhaseI in Andhra Pradesh(PKGIV)]
																				[NHAI/BM/EC/ Bengaluru Vijayawada/IE/ Pkg-IV/2022][2023_NHAI_143008_1]",National Highways Authority of India||Head Office - NHAI
1450,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,26-Jan-2023 09:00 AM,22-Feb-2023 12:30 PM,23-Feb-2023 01:00 PM,"[NON-Touch 23.8 inch ALL IN PC]
																				[9-08/PUR/SKP/22-23/P-50(68)][2023_CSIR_143012_1]",Council of Scientific and Industrial Research||IITR-Lucknow - CSIR||Purchase-IITR - CSIR
1451,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,26-Jan-2023 09:00 AM,13-Mar-2023 11:00 AM,14-Mar-2023 11:30 AM,"[Consultancy Services for Carrying out Feasibility Study for Development of Personal Rapid Transit (PRT) System in GIFT City, Ahmedabad, Gujarat]
																				[NHLML/PRT/FS/GIFT/2023][2023_NHAI_143013_1]",National Highways Authority of India||Head Office - NHAI
1452,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,25-Jan-2023 06:55 PM,13-Feb-2023 01:00 PM,14-Feb-2023 03:00 PM,"[Design, Supply, Installation, Testing and Commissioning  of Roof Top Grid Connected 40kWp Solar Photo Voltaic (PV) Power Plant at Visakhapatnam Airport]
																				[AAI/VZ/ENGG(E)/CAPITAL/5][2023_AAI_142320_1]",Airports Authority of India||Southern Region - AAI||VIZAG - AAI||ENGG ELECT-VOVZ - AAI
1453,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,25-Jan-2023 06:55 PM,15-Feb-2023 06:00 PM,16-Feb-2023 06:00 PM,"[Annual Rate contract for Repair and Maintenance/urgent civil works for Terminal Building and Operational Area at Civil Airport Pantnagar for the year 2023-24]
																				[AAI/BLY/PNT/Engg. (C)/AMC Ops/2023-24][2023_AAI_142578_1]",Airports Authority of India||Northern Region - AAI||JODHPUR - AAI||ENGG ELECT-JODHPUR - AAI
1454,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,25-Jan-2023 06:55 PM,15-Feb-2023 01:00 PM,16-Feb-2023 01:00 PM,"[Annual Maintenance and Incident Management of Gozaria-Prantij Section from km 558.200 to km 595.585 on NH-68 in the State of Gujarat.]
																				[NHAI/RO-GNR/Goz-Prantij /OM/NH-68/2023][2023_NHAI_143007_1]",National Highways Authority of India||RO-Gandhinagar - NHAI
1455,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,25-Jan-2023 06:55 PM,16-Feb-2023 11:00 AM,17-Feb-2023 11:00 AM,"[Painting of Runway, Taxi Track and Apron markings during 2022-23 at Imphal Airport]
																				[AAI/IMP/E-C/Painting/22-23][2023_AAI_142788_1]",Airports Authority of India||Western Region - AAI||INDORE - AAI||ENGG CIVIL-VAID - AAI
1456,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,25-Jan-2023 06:45 PM,15-Feb-2023 01:00 PM,16-Feb-2023 01:00 PM,"[Annual Maintenance and Incident Management of Radhanpur-Patan Section from km 426.500 to km 483.200 on NH-68 in the State of Gujarat]
																				[NHAI/RO-GNR/Radh-Patan /OM/NH-68/2023][2023_NHAI_143005_1]",National Highways Authority of India||RO-Gandhinagar - NHAI
1457,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,25-Jan-2023 06:45 PM,09-Feb-2023 11:00 AM,10-Feb-2023 12:30 PM,"[Urgent repair and maintenance works for Angul SAmbalpur section of NH 55vfrom km 142.920 to 150.010 and from km 242.705 to km 252.000 in the state of Odisha 3rd call]
																				[NHAI/13012/43/RO/OD/2022][2023_NHAI_143006_1]",National Highways Authority of India||RO-Bhubaneswar - NHAI
1458,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,25-Jan-2023 06:40 PM,22-Feb-2023 03:00 PM,23-Feb-2023 03:00 PM,"[Operation and Maintenance of Four Lane NH Connectivity to ICTT Vallarpadam (Ch.Km 0.000 to Ch.Km 17.121) Section on NH-966A (Old NH 47 C) in the State of Kerala for the period of Five years]
																				[11202/RO-Kerala/Tender -Contractor/0111 ][2023_NHAI_142970_1]",National Highways Authority of India||RO-Thiruvananthapuram - NHAI
1459,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,25-Jan-2023 06:30 PM,10-Mar-2023 11:00 AM,13-Mar-2023 11:30 AM,"[CS for IE for cons. of AC 4 laning from Mysore to Kushalnagara sec of NH-275 from Design Ch. 122.200 (124.488) at start of Kushalnagara Bypass to Design Ch. 214.535 joining(at Ch. 131.180 Approx)to Srirangapatna Bypass on HAM under NH(O)in Karnataka]
																				[NHAI/KNT/Mysore-Kushalanagara/ Pkg-2-3-4-5/IE/2023][2023_NHAI_143000_1]",National Highways Authority of India||Head Office - NHAI||Technical - NHAI
1460,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,25-Jan-2023 06:20 PM,16-Feb-2023 12:00 PM,17-Feb-2023 12:15 PM,"[E Tender for Maintenance works of Offices Exchanges BTS Sites and other associated works in ZONE B OF ROHTAK OA Part of Rohtak BA]
																				[HR-RTK-17/11(11)/51/2022-CFA RTK BA][2023_BSNL_143004_1]","Bharat Sanchar Nigam Limited (Govt of India Enterprise)||Haryana Telecom Circle||GMTD, Rohtak"
1461,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,25-Jan-2023 06:00 PM,16-Feb-2023 12:00 PM,17-Feb-2023 12:15 PM,"[E Tender for Maintenance works of Offices Exchanges BTS Sites and other associated works in Zone A of Rohtak OA Part of Rohtak BA]
																				[HR-RTK-17/11(11)/50/2022-CFA RTK BA][2023_BSNL_142998_1]","Bharat Sanchar Nigam Limited (Govt of India Enterprise)||Haryana Telecom Circle||GMTD, Rohtak"
1462,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,25-Jan-2023 06:00 PM,14-Feb-2023 03:00 PM,15-Feb-2023 03:30 PM,"[Miscellaneous Electrical works at GAGAN and HAL Airport.]
																				[AAI/BG/E-E/Miscellaneous work/2022-23][2023_AAI_142903_1]",Airports Authority of India||Southern Region - AAI||BANGALORE - AAI||ENGG ELECT-VOBG - AAI
1463,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,25-Jan-2023 06:00 PM,10-Feb-2023 09:00 AM,13-Feb-2023 04:00 PM,"[External  internal repairing of Circus TE]
																				[94/CD-I/BSNL/Kol/2022-23][2023_BSNL_142993_1]","Bharat Sanchar Nigam Limited (Govt of India Enterprise)||Calcutta Telephone District||CE (Civil), Kolkata TD||SE (Civil), Kolkata TD"
1464,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,25-Jan-2023 06:00 PM,15-Mar-2023 11:00 AM,16-Mar-2023 11:30 AM,"[Strengthening And Routine Maintenance Of NH31(new NH 27 )From Km 447.000 To 551.000 Dalkhola-Ghoshpukur Section(Excluding Islampur Bypass) In The State Of West Bengal ]
																				[JAL/130183/Overlay/ Dalkhola Ghospukur/ OPBC][2023_NHAI_142995_1]",National Highways Authority of India||Head Office - NHAI||Technical - NHAI
1465,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,25-Jan-2023 06:00 PM,16-Feb-2023 03:00 PM,17-Feb-2023 03:30 PM,"[Operation and Comprehensive Maintenance of EMS at E10B Saraidhela TE, Dhanbad BA. (Single Stage Bidding and Two Stage Opening) (2nd call)]
																				[NIT/RCH/2022-23/95][2023_BSNL_140477_2]",Bharat Sanchar Nigam Limited (Govt of India Enterprise)||Jharkhand Telecom Circle||CE (Electrical)
1466,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,25-Jan-2023 06:00 PM,16-Feb-2023 11:30 AM,17-Feb-2023 03:00 PM,"[Spares For EJC 975]
																				[3/PE220347/7][2023_UCIL_142988_1]",Uranium Corporation of India Limited||Purchase Department-Jharkhand - UCIL||Group 3 - UCIL
